order_id,product_name,pieces_sold,price_per_item,order_date,shop_id
832,"Lobster - Baby, Boiled",9,3884.89,2020-02-29,shop_3
833,Spinach - Packaged,42,5408.16,2020-08-11,shop_4
834,Onions - Spanish,7,5211.46,2020-04-23,shop_2
835,Red Pepper Paste,54,6477.86,2020-06-05,
836,Lid Tray - 16in Dome,48,2586.66,2020-10-01,shop_2
837,Soup - Tomato Mush. Florentine,33,7371.9,2020-05-07,shop_1
838,Danishes - Mini Raspberry,69,9242.88,2020-01-09,shop_3
839,Crab - Meat Combo,20,3206.29,2020-05-06,shop_1
840,Carrots - Mini Red Organic,12,8827.16,2020-09-08,shop_4
841,Cheese - Le Cheve Noir,26,3554.0,2020-07-15,shop_2
842,Monkfish - Fresh,54,7819.34,2020-11-17,shop_3
843,Sproutsmustard Cress,5,909.14,2020-04-07,shop_3
844,"Wine - White, Mosel Gold",17,5417.61,2020-06-25,shop_3
845,Sponge Cake Mix - Chocolate,60,6884.71,2020-09-17,shop_2
846,Vodka - Moskovskaya,70,2967.11,2020-12-07,shop_4
847,Soup - Campbells Broccoli,90,2125.65,2020-04-05,shop_3
848,"Pasta - Cannelloni, Sheets, Fresh",21,7204.9,2020-01-15,shop_4
849,"Yogurt - Banana, 175 Gr",21,9183.37,2020-05-13,shop_3
850,Cheese - Bakers Cream Cheese,56,7672.49,2020-12-11,shop_4
851,Guava,9,6577.95,2020-08-18,shop_4
852,Breakfast Quesadillas,32,5257.01,2020-09-24,shop_3
853,Wine - Muscadet Sur Lie,26,642.81,2020-12-14,shop_4
854,Cookie - Oreo 100x2,63,2537.6,2020-10-04,shop_2
855,Tomatoes - Roma,15,4356.61,2020-11-20,shop_2
856,"Stock - Beef, White",72,6665.38,2020-10-30,shop_4
857,Towel Multifold,33,5689.43,2020-08-26,shop_1
858,Pumpkin - Seed,91,9381.94,2020-11-15,shop_4
859,Chicken - Tenderloin,12,7150.21,2020-04-24,shop_1
860,Jagermeister,53,3016.73,2020-01-11,shop_1
861,Rice - Sushi,,6077.15,2020-02-24,shop_3
862,Bar Bran Honey Nut,35,1067.41,2020-10-12,
863,"Gingerale - Schweppes, 355 Ml",90,4130.27,2020-10-16,shop_1
864,Food Colouring - Blue,89,138.57,2020-10-14,shop_2
865,"Soup - Campbells, Cream Of",79,3995.08,2020-12-05,shop_2
866,Tray - 16in Rnd Blk,48,2208.06,2020-12-14,shop_4
867,Wine - Dubouef Macon - Villages,97,7621.22,2020-12-29,shop_1
868,Cardamon Seed / Pod,92,5992.83,2020-05-12,shop_3
869,Hummus - Spread,16,9265.98,2020-12-15,shop_3
870,"Tabasco Sauce, 2 Oz",42,9691.2,2020-07-30,shop_4
871,Island Oasis - Peach Daiquiri,35,1143.14,2020-06-03,shop_3
872,Bread Sour Rolls,47,1933.79,2020-04-12,shop_4
873,"Chestnuts - Whole,canned",86,9264.26,2020-10-03,shop_3
874,Rye Special Old,73,4100.78,2020-05-30,shop_1
875,Beer - Original Organic Lager,97,7907.81,2020-07-26,shop_1
876,Muffin Mix - Chocolate Chip,91,5783.02,2020-08-04,shop_3
877,Cocoa Powder - Dutched,8,2145.29,2020-07-20,shop_1
878,Beer - Sleemans Cream Ale,86,6933.27,2020-01-25,shop_3
879,"Juice - Orange, 341 Ml",93,7583.96,2020-08-04,shop_4
880,"Wine - White, Lindemans Bin 95",8,739.07,2020-09-07,shop_4
881,Lotus Leaves,69,358.17,2020-01-19,shop_1
882,Table Cloth 53x53 White,92,4614.29,2020-05-28,shop_3
883,Cookie Dough - Peanut Butter,36,8827.94,2020-06-30,shop_1
884,Mountain Dew,41,7448.62,2020-02-07,shop_1
885,Plate Pie Foil,21,886.77,2020-06-03,shop_4
886,Wine - Taylors Reserve,95,5938.73,2020-04-06,shop_3
887,Muffin - Mix - Mango Sour Cherry,82,9390.58,2020-11-19,shop_1
888,"Turkey - Breast, Smoked",100,2352.83,2020-05-04,shop_4
889,Shrimp - Black Tiger 16/20,53,3093.27,2020-04-22,shop_3
890,Oil - Shortening - All - Purpose,89,9009.6,2020-01-24,shop_1
891,Wine - Casillero Deldiablo,97,5788.11,2020-03-01,shop_1
892,Ocean Spray - Ruby Red,,5021.61,2020-05-17,shop_3
893,"Ranchero - Primerba, Paste",52,3677.76,2020-02-25,shop_2
894,Boogies,49,7440.14,2020-07-24,shop_1
895,"Wine - Red, Colio Cabernet",63,5335.45,2020-04-18,shop_3
896,Wine - Chardonnay Mondavi,1,6722.84,2020-12-14,shop_1
897,Beer - Camerons Auburn,78,8823.39,2020-10-15,shop_4
898,Cheese - Le Cru Du Clocher,27,7122.31,2020-11-17,
899,Lettuce - Escarole,63,3055.74,2021-01-04,shop_4
900,Mushroom - Portebello,37,595.62,2020-08-07,shop_1
901,Garbage Bags - Black,87,5294.53,2020-10-18,shop_3
902,Cheese - Gouda,98,2392.34,2020-04-03,
903,"Hickory Smoke, Liquid",2,796.99,2020-04-21,shop_4
904,"Wine - White, Colubia Cresh",55,3069.2,2020-04-18,shop_1
905,Bread - Focaccia Quarter,87,2219.32,2020-07-09,shop_4
906,Veal - Knuckle,27,2089.93,2020-03-01,shop_1
907,Tomatoes - Roma,59,5675.99,2020-07-27,shop_1
908,Milkettes - 2%,13,198.26,2020-10-28,shop_2
909,"Fish - Soup Base, Bouillon",55,590.58,2020-06-15,shop_2
910,Mustard Prepared,21,1373.8,2020-07-26,shop_2
911,Apple - Royal Gala,36,6509.21,2020-07-08,shop_1
912,Soup Bowl Clear 8oz92008,20,6003.64,2020-11-14,shop_3
913,Beef - Short Loin,23,781.73,2020-02-20,shop_1
914,Mint - Fresh,22,478.32,2020-02-16,shop_4
915,Mousse - Banana Chocolate,37,5169.85,2020-10-24,shop_2
916,Beef - Eye Of Round,61,2044.66,2020-07-26,shop_1
917,Cup - Translucent 7 Oz Clear,35,6213.64,2020-04-19,shop_3
918,Quiche Assorted,31,5252.32,2020-06-09,shop_2
919,Ham - Cooked,6,4489.86,2020-03-24,shop_3
920,Cake - Mini Potato Pancake,74,9452.6,2020-09-19,shop_4
921,Wine - Chenin Blanc K.w.v.,67,4205.18,2020-07-12,shop_2
922,Nori Sea Weed,87,2273.11,2020-12-10,shop_1
923,Oil - Coconut,93,3858.74,2020-03-12,shop_2
924,Trueblue - Blueberry 12x473ml,2,685.44,2020-02-19,shop_4
925,Pepper - Pablano,90,4096.48,2020-01-29,shop_2
926,Apple - Granny Smith,19,6952.2,2020-11-11,shop_1
927,Bread Fig And Almond,70,5659.65,2020-04-10,shop_2
928,"Soup - Campbells, Spinach Crm",46,6032.76,2020-10-28,shop_2
929,"Tomatoes - Diced, Canned",87,8831.02,2020-06-21,shop_1
930,Shallots,10,7916.77,2020-04-29,shop_3
931,"Hickory Smoke, Liquid",98,8168.77,2020-05-04,shop_1
932,Foam Espresso Cup Plain White,85,2239.31,2020-07-14,shop_3
933,"Veal - Brisket, Provimi, Bone - In",52,8539.61,2020-11-07,shop_2
934,Pasta - Ravioli,15,7779.93,2020-09-24,shop_2
935,"Cup - 3.5oz, Foam",16,1852.21,2020-08-11,shop_4
936,Cheese - Grie Des Champ,25,3635.75,2020-09-05,shop_1
937,Broom And Brush Rack Black,97,1379.18,2020-08-31,
938,Tea - English Breakfast,66,2295.14,2020-04-16,shop_4
939,Lettuce - Iceberg,61,9522.27,2020-03-28,shop_4
940,Water - Spring 1.5lit,12,9792.3,2020-01-25,shop_3
941,"Cookies - Oreo, 4 Pack",49,3150.4,2020-10-14,shop_3
942,Lid Coffee Cup 8oz Blk,42,6369.44,2020-08-02,shop_4
943,Bread - Corn Muffaletta,4,7210.89,2020-02-16,shop_4
944,Coffee - Espresso,93,188.39,2020-11-05,shop_1
945,Muffin - Blueberry Individual,75,5842.17,2020-07-21,shop_1
946,Cake - Cheese Cake 9 Inch,42,7899.86,2020-05-22,shop_2
947,Onion Powder,86,6022.98,2020-04-25,shop_1
948,Sauce - Caesar Dressing,31,7445.42,2020-07-02,
949,Bagelers - Cinn / Brown Sugar,10,8968.55,2020-12-07,shop_1
950,Food Colouring - Green,41,1196.55,2020-07-15,shop_3
951,"Beef - Kindney, Whole",38,5095.44,2020-08-16,shop_2
952,Salmon - Sockeye Raw,64,757.72,2020-05-07,shop_2
953,Cheese - Gouda,44,9678.39,2020-01-10,shop_4
954,Spice - Montreal Steak Spice,36,4837.16,2020-06-10,shop_4
955,Leeks - Large,80,4964.58,2020-11-09,shop_3
956,Veal - Knuckle,22,5471.23,2020-01-15,shop_4
957,"Mushroom - Porcini, Dry",56,1650.93,2021-01-07,shop_1
958,Energy Drink Red Bull,77,9393.86,2020-06-15,shop_1
959,"Mustard - Dry, Powder",97,8334.03,2020-12-05,shop_3
960,Wine - Magnotta - Cab Sauv,77,3336.79,2020-10-12,shop_2
961,Veal - Insides Provini,50,3564.25,2020-03-22,shop_4
962,Eggwhite Frozen,7,8372.34,2020-12-04,shop_1
963,Beer - Steamwhistle,7,163.36,2020-11-29,shop_3
964,Coffee Beans - Chocolate,97,9777.11,2020-10-04,shop_2
965,"Shrimp - 16 - 20 Cooked, Peeled",85,2618.69,2020-07-08,shop_4
966,"Tortillas - Flour, 12",91,66.1,2020-11-27,shop_1
967,"Lettuce - Mini Greens, Whole",59,4395.98,2020-10-19,shop_1
968,Veal - Nuckle,35,2248.12,2020-01-18,shop_4
969,Soup - Tomato Mush. Florentine,35,2465.93,2020-09-19,shop_3
970,Syrup - Pancake,70,1850.55,2020-02-15,shop_2
971,"Clams - Littleneck, Whole",67,8006.99,2020-09-01,shop_1
972,Wine - Trimbach Pinot Blanc,9,9148.84,2020-02-07,shop_3
973,Danishes - Mini Raspberry,93,8716.03,2020-10-17,shop_2
974,Sherry - Dry,97,8379.0,2020-10-08,shop_4
975,Onions - Vidalia,99,5166.67,2020-08-20,shop_1
976,Juice - Propel Sport,60,2631.95,2020-11-23,shop_2
977,"Pork - Butt, Boneless",20,602.47,2020-11-26,shop_3
978,Ecolab - Hobart Upr Prewash Arm,79,1311.81,2020-01-22,shop_4
979,Couscous,48,6097.19,2020-07-10,shop_1
980,Chicken - Leg / Back Attach,77,6970.61,2020-06-06,shop_1
981,Pork - Bacon Cooked Slcd,18,5931.76,2020-01-14,shop_3
982,"Sauce - Soya, Dark",96,2683.14,2020-02-23,shop_3
983,Wine - Vovray Sec Domaine Huet,55,6909.74,2020-12-20,shop_4
984,Ice Cream - Super Sandwich,100,5150.08,2020-05-14,shop_2
985,Cranberries - Frozen,16,6702.65,2020-05-31,shop_2
986,Longos - Greek Salad,6,9800.87,2020-02-16,shop_3
987,Wine - Chardonnay Mondavi,36,3361.93,2020-09-29,shop_4
988,"Gin - Gilbeys London, Dry",59,4251.22,2020-06-19,shop_4
989,Lettuce - Sea / Sea Asparagus,,704.87,2020-07-14,shop_4
990,"Beef - Bones, Cut - Up",98,7190.86,2020-04-19,shop_2
991,Celery Root,48,2466.71,2020-12-11,shop_3
992,Coconut - Whole,60,4921.85,2020-12-13,shop_1
993,"Pepper - Black, Ground",51,6509.62,2020-10-02,shop_2
994,Cake - Bande Of Fruit,51,5236.77,2020-02-13,shop_2
995,Turnip - Mini,33,1708.06,2020-01-10,shop_4
996,Raisin - Dark,91,6321.24,2020-09-11,shop_2
997,Wonton Wrappers,100,2532.41,2020-08-11,shop_1
998,"Bread - White, Sliced",55,979.93,2020-12-30,shop_2
999,"Apple - Delicious, Red",85,5545.81,2020-10-16,shop_4
1000,Shark - Loin,19,1211.47,2020-09-07,shop_4
